Object Id,Average Velocity,Average Delta Altitude,Max Velocity,Average Delta longitude,Average Delta latitude,Average Delta time,longitude traverse,latitude traverse,Altitude Traverse,Time taken
4157,165.2891566,5821,206,70947,76019,968,44311,40608,5043,378
4158,101.6989247,9117,137,118711,77352,1233,65592,33283,2081,855
4159,119.7884615,1259,144,151650,85449,1091,3431,3313,30,236
4160,110.1706349,3445,144,126441,241488,1398,14055,76743,3035,1162
4161,113.9897959,4802,157,115390,60380,1630,33104,9111,2377,468
4162,134.2075472,3929,162,20152,28128,707,17601,25846,3749,239
4163,178.9811321,8226,235,83262,137368,722,35416,78840,4981,483
4164,132.4468085,2094,142,47202,147184,697,11116,8135,302,214
4165,153.9369369,9576,191,113687,87000,720,62450,30509,5957,506
4166,141.1923077,11398,185,136309,27201,861,36344,11376,5699,355
4167,124.9555556,5167,133,33436,19309,558,23258,11206,554,203
4168,110.6520468,6700,150,233147,145441,1782,67427,784,3650,1579
4169,105.6209677,4866,135,69387,194364,2769,7091,77395,2419,1190
4170,107.1764706,3674,142,112555,60337,1659,31921,8415,1768,469
4171,165.9365079,6037,244,104749,81185,1049,33892,250,5929,580
4172,109.8823529,5963,138,70640,192745,1676,6336,78291,2425,1096
4173,156.4285714,5963,212,101337,55677,1543,49166,3620,5699,447
4174,164.7096774,11922,216,70736,82033,870,46514,45351,5961,423
4175,170.7348485,11310,234,120767,81232,1029,58138,49914,5594,606
4176,105.4657143,6056,138,257475,170647,2224,66933,550,2583,1618
4177,165.7619048,5735,186,77180,65826,1808,19485,9295,881,190
4178,111.0897436,4034,140,73053,249591,1269,6909,77753,2423,1079
4179,128.0113636,11841,173,178766,137901,2296,91752,81243,5854,1217
4180,109.8379888,6072,134,114118,65613,2043,64822,4303,5963,826
4181,142.5957447,1215,161,27791,66503,1039,15918,10252,301,213
4182,143.2236842,10773,197,76412,93378,562,43286,24656,5931,349
4183,104.1792829,5947,139,108944,154097,1505,6363,78643,2634,1156
4184,104.926087,6594,159,67618,168583,2215,2014,90191,3246,1059
4185,128.7068966,4551,186,43973,69079,1321,15417,29465,4322,262
4186,149.3125,10486,213,120546,93056,787,66733,36874,5933,525
4187,110.4140969,5945,142,122463,139532,1571,6253,78092,2763,1046
4188,105.7142857,1292,112,18777,46342,1171,6919,11552,158,125
4189,102.2408759,6372,137,237112,157152,2026,65928,114,3376,1901
4190,114.9827586,3483,147,47171,64786,2163,18900,24463,3294,262
4191,151.0408163,9448,199,116960,71388,710,48416,12731,5961,448
4192,175.4859813,11700,245,95745,103585,936,30225,78626,5835,488
4193,107.3486486,5931,160,226379,195154,2198,66544,5501,3715,1710
4194,129.6708075,5938,149,35270,86923,2450,18399,59138,5743,740
4195,155.27,11293,193,77083,116620,1197,55828,4271,5738,457
4196,152.8715596,11737,209,53855,115637,955,27433,71038,5838,498
4197,130.3391304,11802,204,92946,97959,1027,55470,26900,5900,529
4198,140.15,2546,150,125978,95429,710,8372,6616,1703,181
4199,113.9957082,3422,157,126025,236852,1254,16121,77446,2429,1073
4200,101.1136364,5512,135,147406,125286,2293,62268,44194,2736,1220
4201,130.8547009,5959,163,27583,56585,1756,25600,17626,5896,536
4202,108.1370968,5811,156,75779,112367,1107,27074,17600,1740,571
4203,151.9818182,5632,236,72580,94866,1072,35009,69249,5593,501
4204,113.1596639,5732,154,89093,106633,1599,14911,76416,2429,1098
4205,127.2142857,6144,134,29455,70707,1158,782,7779,183,60
4206,111.8407407,5934,161,188874,83101,1308,38444,46842,2503,1248
4207,158.6777778,5961,202,56380,19181,1656,52102,14648,5929,408
4208,147.65,11922,212,81380,35201,779,20882,33143,5961,371
4209,103.5509554,6267,145,147707,181107,1895,58299,47154,3041,1524
4210,155.4831461,5961,211,85093,62726,1930,44134,21025,5741,406
4211,120.994152,9433,147,87693,121330,1190,71562,59636,3197,784
4212,149.7641509,9165,207,125446,81879,1272,63893,35489,5931,488
4213,104.2222222,5805,141,39178,41883,985,27252,18227,1746,497
4214,104.3235294,5416,135,203270,106447,1595,74775,29223,2704,1098
4215,114.0491803,3386,142,46967,65663,1375,18162,25419,3198,277
4216,106.9666667,4744,156,201531,143336,1246,69579,36031,4082,969
4217,145.7341772,5963,224,38935,53977,1331,28531,40987,5961,362
4218,123.7966102,10221,189,28719,40827,629,18844,26600,4450,267
4219,154.5211268,10477,193,127097,110604,921,57592,9517,5899,654
4220,146.8446602,11922,189,106712,44101,1121,44766,15266,5961,467
4221,110.6464646,5829,150,157026,44721,922,32370,8644,2042,455
4222,112.9539171,5554,146,87936,154461,1455,7134,77407,2792,1000
4223,144.9145299,4889,200,69086,62526,1535,59138,49566,4889,535
4224,113.9693878,4730,155,45725,26858,986,32361,8780,2103,451
4225,131.2666667,6082,195,85441,52489,860,47943,26868,5927,409
4226,169.0363636,11892,218,104003,91475,911,62134,51908,5961,502
4227,142.1717172,11858,185,107977,68382,957,57565,30124,5929,455
4228,113.5047619,5832,153,58579,34601,938,31383,9961,2194,483
4229,101.0330189,5973,147,149466,151872,1459,60706,45140,3009,976
4230,150.4712644,5957,198,49790,41363,1384,47144,40221,5899,408
4231,114.0657277,6091,150,76422,149857,1389,6143,78570,2579,981
4232,176.4655172,5961,245,51774,96989,1511,34089,85610,5961,530
4233,105.559375,6167,147,237080,157177,2010,67044,355,3338,1480
4234,150,5931,208,47440,45743,1936,47277,45173,5899,456
4235,106.9938838,5975,141,152720,131757,1967,67439,739,4161,1511
4236,166.8653846,5931,234,90390,84093,1986,50833,43514,5766,475
4237,164.159292,11410,209,83229,115185,992,56463,45263,5720,517
4238,166.7982456,11852,226,129707,111634,1036,52158,52451,5926,519
4239,104.5329154,9717,146,148838,140452,1999,9665,11871,6,1480
4240,148.3809524,5957,199,73708,29735,1959,53843,10424,5777,479
4241,132.3454545,9150,185,108658,43917,728,16427,27947,3445,249
4242,156.1976744,9508,236,87870,110523,645,41390,42309,5869,396
4243,107.99,5780,145,29157,72694,856,10748,35655,1610,460
4244,105.9964413,5377,150,195336,153576,1756,62058,44009,2710,1296
4245,148.0568182,5927,195,82962,58079,1697,42538,3358,5705,401
4246,104.8097166,6021,140,82061,144880,1540,14648,76439,2426,1139
4247,153.9705882,5931,204,64549,58744,1605,54486,46052,5896,466
4248,112.5625,9057,145,44800,32770,757,18772,26096,3200,291
4249,108.3357143,3316,153,114779,182596,1584,41664,44227,2436,1293
4250,159.627451,5957,209,55258,46439,1757,47310,46260,5957,464
4251,120.9830508,8936,166,95005,31914,731,18724,25855,3170,267
4252,151.7368421,9191,217,97448,108167,701,49942,42435,5863,434
4253,125.3214286,9149,158,39317,28006,688,18307,25454,3444,254
4254,118.6111111,3555,158,40671,189004,1084,18873,78768,2854,830
4255,100.8327645,5478,131,198797,156716,2188,66502,40180,2742,1358
4256,143.14,5896,214,68413,45165,1813,57836,32206,5896,455
4257,148.8939394,11680,196,107189,109234,1060,59146,47875,5774,605
4258,102.3441558,9784,133,126191,76701,1311,67102,26777,4010,706
4259,106.4267913,4092,150,138233,103013,2208,65799,151,3913,1502
4260,133.7535211,4946,166,91635,49175,2156,79293,2745,1845,654
4261,126.2743363,7811,163,108433,58718,1170,40225,35184,5931,516
4262,105.057377,6199,146,101873,153651,1641,12411,78067,2447,1125
4263,105.2626263,6582,138,181093,114927,2496,77673,25016,3289,1371
4264,148.3678161,5957,191,45957,26492,1765,42247,24210,5865,394
4265,113.372807,6110,149,106845,163516,1445,12954,76880,2447,1051
4266,106.1762115,6823,144,65597,167439,2096,6382,90128,3396,1045
4267,156.8860759,5961,213,54359,45770,1406,23476,33219,5954,361
4268,155.4526316,11736,211,83442,89288,794,49715,43689,5868,433
4269,152.0510204,11878,210,119551,64374,883,59767,33303,5924,450
4270,103.25,6033,127,243775,137669,1797,72919,31216,3022,1347
4271,165.3181818,5961,170,83076,29920,1444,16656,872,667,97
4272,113.4977778,6146,141,108354,164208,1135,3399,77453,2447,1038
4273,107.8387097,4410,154,122789,67113,1614,32510,8952,2103,576
4274,101.3022222,5375,131,161297,153609,1613,58006,47294,2744,1037
4275,148.2727273,5961,202,87654,70768,1489,45651,13182,5735,452
4276,154.8181818,11390,217,43256,100284,904,17782,60758,5680,452
4277,169.703125,11884,223,102331,135095,1036,69909,60477,5957,584
4278,117.416129,5879,185,142154,197876,2014,85056,84016,5857,1430
4279,162.9576271,6065,218,94058,90170,1968,58512,52268,5961,538
4280,122.9642857,10313,164,106416,37895,791,19737,24918,4572,253
4281,105.0272109,5000,144,145450,125602,1612,67448,1768,2152,1359
4282,142.9468085,5900,245,42685,44305,1787,42458,43662,5900,428
4283,110.4357977,5904,140,140278,101616,1614,67676,1087,3798,1186
4284,125.4727273,3665,177,49212,63957,1434,19964,24933,3567,248
4285,104.8195489,3618,150,67314,49038,860,32094,8671,2292,612
4286,135.65625,6070,199,90146,55124,1048,52308,29456,5951,436
4287,166.7966102,11852,221,81235,121729,974,31302,80057,5926,538
4288,145.9541284,11902,207,85108,103496,1034,64315,35679,5951,496
4289,106.38,6283,149,114414,140518,1647,10051,78247,2413,1151
4290,108.9039301,5150,150,144529,121964,2207,41826,44179,2497,1056
4291,157.9593496,5965,208,71642,42256,1625,43090,11477,5961,569
4292,146.045977,11780,214,78830,54479,963,45792,30553,5890,394
4293,168.0520833,11736,242,80367,97773,830,44150,53910,5868,436
4294,162.91,11902,231,96353,99271,889,19221,58619,5951,453
4295,107.4695652,11372,135,73808,85013,980,15588,47058,5677,527
4296,158.278481,11110,217,97117,53215,885,41063,20479,5555,358
4297,118.4780702,6043,161,221603,98973,1410,66024,434,3739,1052
4298,108.4952381,4707,146,104028,73898,1534,32085,8463,2289,482
4299,139.5350877,6026,170,81391,85503,1003,53689,46901,5929,521
4300,161.2241379,11604,239,95668,41308,1050,61199,34460,5802,529
4301,101.3777778,6527,133,58435,106665,731,7144,11276,1313,202
4302,108.479638,5202,164,138227,189490,1218,2132,90024,3637,1016
4303,148.6422018,5931,204,56359,47381,1513,55655,46989,5931,497
4304,109.5371901,5903,153,56090,32060,1053,32561,8400,2166,556
4305,171.4134615,5993,221,87992,89172,1029,55948,50689,5929,473
4306,109.43379,6115,161,110475,129655,1484,1889,90500,3361,1011
4307,179.984,5957,240,78753,60925,1581,72403,57895,5899,570
4308,170.1754386,11051,249,112077,116622,1091,26232,71505,5249,521
4309,126.1428571,3601,131,11837,15117,647,7525,14114,397,126
4310,110.8863636,5743,144,103239,110691,1137,1601,90693,3767,1011
4311,132.7619048,1811,146,51898,85011,1112,4416,13771,4,101
4312,111.6478873,5867,165,103485,122962,1078,543,89703,3828,977
4313,109.1637427,3407,127,72403,137729,1763,12293,55465,1316,786
4314,123.6754386,8293,163,248203,53605,1837,67143,1471,4374,1051
4315,151.8444444,5931,199,85772,58149,1461,43541,7028,5619,410
4316,101.0368852,6075,161,77798,132775,1533,1926,89897,3586,1123
4317,113.5811966,5205,147,60271,193288,2200,11848,77046,2450,1077
4318,116.4594595,7509,158,185963,56903,2101,65645,52,3731,1024
4319,168.2523364,5961,245,35887,75755,1511,30834,75077,5929,487
4320,104.9458599,6039,149,167254,186162,1939,81795,18265,3514,1452
4321,117.6054054,5963,148,97406,21776,2305,73212,4631,5961,853
4322,155.2018349,11615,211,131301,51202,1351,57424,48324,5716,498
4323,113.8895706,6708,175,262362,157670,2011,87098,5731,3421,1513
4324,144.2328767,5961,175,32837,33219,1845,32191,33147,5929,332
4325,160.5376344,10908,204,63475,31333,760,54706,15730,5439,428
4326,159.9662921,11768,204,84591,77208,859,56517,19173,5899,431
4327,111.2809917,6103,151,122993,172810,1546,14235,76517,2450,1115
4328,116.3815261,6862,170,193626,68724,2264,67094,1561,3335,1149
4329,119.1764706,5931,162,50793,37238,1535,40663,24395,5931,386
4330,138.6833333,11892,180,53392,106041,936,8956,39566,5961,550
4331,114.5970696,8512,154,96680,159326,1809,52622,12480,402,1259
4332,123.4303797,4457,160,148737,117227,1986,21272,76207,2339,727
4333,108.5238095,4980,146,88118,155880,1887,15563,77308,2414,1160
4334,101.952381,3594,137,120318,67283,1740,32257,8554,1734,580
4335,109.951417,5120,148,87378,155051,1717,16035,77172,2418,1137
4336,101.7275449,7072,139,191352,120950,2683,82787,12297,3484,1546
4337,141.5555556,5961,187,64576,43929,1996,54874,31108,5929,450
4338,110.09319,6039,156,148328,106992,1738,67349,970,3365,1288
4339,125.9444444,4061,184,48614,63606,1532,19672,24726,3899,244
4340,132.6186441,10022,173,91349,116375,785,43597,26789,5961,541
4341,130.3758865,11861,182,102678,101257,1190,47531,60599,5900,649
4342,125.4754098,10771,174,21412,67479,926,13466,31961,4969,277
4343,171.6440678,9838,231,74575,154094,816,33120,84970,5168,539
4344,107.1386139,5503,139,134209,65855,1003,32200,8507,1737,464
4345,118.505618,6988,165,167857,99980,1702,65015,172,3520,1238
4346,113.5409836,3177,141,45531,66064,1514,18330,25433,2987,276
4347,109.1785714,3045,156,60134,47881,791,31983,8190,2862,515
4348,102.7111913,6168,154,198132,151708,1793,63121,43795,3119,1278
4349,106.3783784,5506,157,137762,112408,2301,61382,44635,2753,1023
4350,107.4469453,3930,155,146770,124228,2461,28580,39617,245,1438
4351,122.368,11638,159,65468,202650,2591,57227,79664,5519,1153
4352,146.5108696,6279,175,114312,24034,1571,47272,18848,5899,418
4353,102.7410072,5941,170,161807,63344,1058,31737,8509,2588,640
4354,117.8439024,5727,140,134926,62241,1585,86406,3681,5595,945
4355,126.2142857,9032,161,133490,62145,1199,18594,25754,3630,254
4356,159.2204724,9784,214,122054,97046,833,65003,24251,5961,579
4357,126.6142857,5922,167,126255,160061,1870,89563,82545,4877,1291
4358,160.1756757,5968,212,50324,88216,1626,13228,49345,5899,335
4359,107.244186,6037,148,84921,146731,1535,14381,76212,2450,1200
4360,157.75,5957,211,100373,75259,1951,63896,62903,5932,751
4361,129.5673077,11922,172,108541,81568,1225,55062,30566,5961,474
4362,111.5196078,6003,152,99279,136828,1412,5479,89803,3245,938
4363,143.9142857,5963,187,52280,45147,1418,51471,44518,5902,480
4364,105.9556962,9331,146,133333,104472,1940,27881,39453,225,1460
4365,108.7179487,3733,151,108631,78009,1998,31812,8220,1798,538
4366,149.7654321,5918,188,85891,51390,908,49148,26781,5503,370
4367,101.3187773,6015,154,98320,140325,1425,6870,90778,3093,1055
4368,160,5963,210,27386,75294,1543,26489,74885,5963,488
4369,106.9757282,6045,161,96656,179023,1440,51213,58548,2562,952
4370,165.9891304,5931,221,63009,55650,1369,48404,43481,5869,417
4371,140.6842105,11707,200,89364,64691,858,51136,34037,5838,441
4372,108.1649485,6080,143,158599,107623,1785,67125,1197,3510,1344
4373,150.5044248,5933,189,50343,54782,1860,50005,46872,5933,516
4374,161.8928571,11651,228,76548,126038,1027,27121,79836,5810,511
4375,145.76,11371,207,90005,104128,969,53275,20626,5716,458
4376,123.6809816,8760,150,59935,125711,1205,4261,90803,1505,747
4377,148.5089286,7400,211,43028,144212,1257,37476,66888,5929,510
4378,105.2709163,6055,136,100043,115664,1666,6275,78125,2417,1156
4379,134.6395349,2275,154,74059,52095,1550,19629,27316,1339,394
4380,123.3360324,4394,159,169734,121006,1535,58322,9178,935,1141
4381,165.5833333,6782,225,120408,59383,1633,57435,51181,5905,492
4382,136.06,9852,175,105687,36005,718,19447,24381,4084,226
4383,166.59375,10242,234,120190,123330,810,66187,59375,5963,584
4384,102.5460993,6063,150,254898,113972,1885,67437,1144,3453,1301
4385,133.0212766,3547,164,49501,63913,1513,17619,22749,2953,212
4386,103.0214286,3527,148,66964,53309,857,32281,8413,1463,645
4387,120.4067797,1101,132,105995,64592,912,12484,29283,484,267
4388,165.2285714,7104,224,110895,98647,745,26766,72435,5932,478
4389,104.8489209,6125,141,97399,129999,1760,12027,77045,2421,1282
4390,102.5944056,2435,128,49489,74836,1938,21469,64002,2206,656
4391,159.4132231,8264,227,80579,112384,1212,54836,1741,5963,556
4392,141.278481,11922,199,89684,39817,923,45087,25771,5961,367
4393,117.2896552,11125,163,83427,94441,1035,36655,69256,5164,668
4394,163.1376147,11001,216,85932,131097,1165,53304,49014,5899,497
4395,110.9525547,6017,157,242681,109626,1763,66922,2967,4091,1266
4396,100.4237288,4601,116,22727,171669,2083,17231,79899,2142,817
4397,156.4444444,5932,231,86602,48683,1396,30670,3578,5868,579
4398,136.1785714,11861,189,66192,34906,964,45713,26057,5900,385
4399,159.3170732,11743,200,96716,95007,947,59199,56646,5902,562
4400,104.6025641,5995,146,179353,55333,1281,32254,7793,1826,719
4401,174.0540541,5977,246,65079,119770,1225,31301,81220,5902,506
4402,131.2777778,10704,160,78260,67849,751,18551,26049,4938,245
4403,100.7758007,5285,136,111432,136370,1540,8685,77361,2447,1295
4404,102.1477663,6018,153,159618,128120,2647,63073,43390,3000,1352
4405,164.6328125,5931,203,86825,24326,1936,83025,18185,5899,584
4406,191.2831858,9298,219,158037,78131,1099,71087,59856,3297,515
4407,101.8996283,4651,143,97781,173543,1756,67441,38965,3942,1241
4408,152.7741935,5961,197,68748,29274,1667,47401,10540,5926,426
4409,157.3,10946,206,146500,33527,836,48683,4568,5458,410
4410,151.1123596,10610,235,55396,87136,816,35554,45801,5320,406
4411,102.8814433,6047,139,186513,119276,1300,69541,30182,2813,894
4412,102.7173913,6618,154,113275,123906,1955,62001,43800,3243,1061
4413,142.1891892,5931,193,29341,67346,1567,25904,67127,5899,506
4414,105.4109589,5937,156,144736,59316,1179,32092,7924,1889,673
4415,172.8275862,5971,230,97926,94487,1202,61425,55040,5929,529
4416,107.2295082,6067,133,97029,142825,1653,6374,78601,2414,1124
4417,139.8688525,5622,184,69212,38816,1686,69063,38645,5622,562
4418,109.5,5688,169,134657,108343,1833,66026,2389,3354,1271
4419,172.8297872,5900,235,81471,66484,1916,66369,65237,5900,645
4420,100.8490566,6202,138,127776,128195,1866,9583,78057,2566,1221
4421,109.875,3938,140,58465,53719,1511,18921,25802,3716,290
4422,101.6334405,4172,133,150866,128442,1727,67340,3201,2135,1437
4423,166.1782946,5961,237,72223,55285,2026,57653,53853,5929,589
4424,155.3191489,11892,190,105351,98095,1017,48076,43533,5931,428
4425,101.5576324,6047,149,156097,110606,1910,67317,1262,3469,1482
4426,160.4166667,5927,205,69460,22666,1973,65586,18556,5866,491
4427,172.4786325,11518,240,105430,102717,1025,35179,84755,5652,534
4428,171,4643,180,74661,139994,789,32147,30152,2413,255
4429,172.5151515,11823,242,79550,75969,705,22786,70607,5927,450
4430,157.728972,4728,175,92629,99498,942,72633,28913,4672,492
4431,175.008547,7090,242,116561,114033,1026,32951,85163,5896,534
4432,101.1294118,6265,147,242916,158417,2104,67753,912,3383,1570
4433,145.3229167,5957,186,47717,42345,2007,46502,41849,5926,437
4434,103.3070866,6029,142,118264,153896,1606,6226,78368,2413,1169
